timestamp,value,__name__,core,instance,job,package
18:56:26.166,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:26.166,4660913.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:26.166,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:27.962,2785210.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:27.962,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:27.962,12731482.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:27.962,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:27.962,4660923.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:27.962,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:29.206,2785210.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:29.206,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:29.206,12731604.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:29.206,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:29.206,4660923.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:29.206,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:30.417,2785221.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:30.417,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:30.417,12731646.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:30.417,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:30.417,4660923.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:30.417,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:31.598,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:31.598,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:31.598,12731685.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:31.598,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:31.598,4660938.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:31.598,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:33.086,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:33.086,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:33.086,12731731.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:33.086,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:33.086,4660938.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:33.086,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:34.392,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:34.392,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:34.392,12731824.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:34.392,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:34.392,4660938.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:34.392,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:35.736,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:35.736,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:35.736,12731888.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:35.736,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:35.736,4660961.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:35.736,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:37.015,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:37.015,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:37.015,12731955.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:37.015,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:37.015,4660972.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:37.015,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:38.200,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:38.200,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:38.200,12732060.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:38.200,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:38.200,4661010.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:38.200,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:39.350,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:39.350,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:39.350,12732092.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:39.350,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:39.350,4661037.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:39.350,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:40.579,2785225.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:40.579,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:40.579,12732152.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:40.579,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:40.579,4661060.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:40.579,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:41.774,2785226.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:41.774,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:41.774,12732188.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:41.774,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:41.774,4661096.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:41.774,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:43.276,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:43.276,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:43.276,12732298.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:43.276,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:43.276,4661108.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:43.276,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:44.479,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:44.479,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:44.479,12732351.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:44.479,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:44.479,4661125.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:44.479,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:45.667,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:45.667,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:45.667,12732404.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:45.667,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:45.667,4661137.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:45.667,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:46.898,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:46.898,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:46.898,12732454.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:46.898,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:46.898,4661137.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:46.898,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:48.139,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:48.139,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:48.139,12732546.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:48.139,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:48.139,4661160.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:48.139,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:49.372,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:49.372,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:49.372,12732588.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:49.372,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:49.372,4661160.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:49.372,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:50.661,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
18:56:50.661,4922.000000,node_cpu_core_throttles_total,1,192.168.2.128:9100,node exporter,0
18:56:50.661,12732640.000000,node_cpu_core_throttles_total,2,192.168.2.128:9100,node exporter,0
18:56:50.661,232.000000,node_cpu_core_throttles_total,3,192.168.2.128:9100,node exporter,0
18:56:50.661,4661163.000000,node_cpu_core_throttles_total,4,192.168.2.128:9100,node exporter,0
18:56:50.661,0.000000,node_cpu_core_throttles_total,5,192.168.2.128:9100,node exporter,0
18:56:52.084,2785246.000000,node_cpu_core_throttles_total,0,192.168.2.128:9100,node exporter,0
