timestamp,value,__name__,instance,job
18:59:07.356,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:08.461,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:09.565,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:10.663,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:11.834,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:12.939,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:14.046,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:15.176,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:16.269,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:17.363,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:18.454,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:19.689,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:20.788,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:21.882,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:22.992,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:24.117,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:25.232,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:26.325,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:27.521,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:28.615,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:29.716,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:30.816,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:31.908,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:33.010,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:34.240,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:35.356,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:36.449,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:37.539,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:38.633,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:39.746,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:40.901,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:42.004,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:43.120,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:44.220,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:45.317,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:46.416,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:47.597,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:48.691,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:49.787,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:50.883,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:51.981,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:53.101,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:54.296,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:55.404,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:56.490,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:57.588,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:58.686,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:59.782,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:00.881,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:01.985,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:03.131,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:04.351,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:05.488,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:06.607,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:07.694,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:08.786,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:09.886,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:11.024,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:12.126,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:13.228,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:14.318,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:15.462,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:16.556,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:17.665,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:18.750,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:19.884,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:20.978,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:22.089,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:23.193,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:24.340,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:25.459,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:26.549,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:27.640,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:28.797,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:29.887,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:30.985,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:32.111,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:33.261,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:34.352,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:35.441,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:36.531,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:37.656,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:38.742,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:39.835,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:40.915,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:42.059,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:43.153,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:44.240,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:45.330,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:46.486,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:47.567,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:48.671,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:49.759,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:50.908,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:51.998,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:53.111,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:54.208,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:55.364,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:56.443,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:57.533,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:58.637,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:00:59.784,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:00.872,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:01.972,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:03.073,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:04.267,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:05.358,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:06.445,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:07.530,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:08.670,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:09.760,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:10.851,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:11.932,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:13.081,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:14.171,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:15.272,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:16.360,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:17.501,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:18.590,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
19:01:19.682,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
