timestamp,Value (celsius),name
18:14:47.671,29.000000,CPU_VRM0 Temp
18:14:48.171,29.000000,CPU_VRM0 Temp
18:14:48.671,29.000000,CPU_VRM0 Temp
18:14:49.171,29.000000,CPU_VRM0 Temp
18:14:49.671,29.000000,CPU_VRM0 Temp
18:14:50.171,29.000000,CPU_VRM0 Temp
18:14:50.671,29.000000,CPU_VRM0 Temp
18:14:51.171,29.000000,CPU_VRM0 Temp
18:14:51.671,29.000000,CPU_VRM0 Temp
18:14:52.171,29.000000,CPU_VRM0 Temp
18:14:52.671,29.000000,CPU_VRM0 Temp
18:14:53.171,29.000000,CPU_VRM0 Temp
18:14:53.671,29.000000,CPU_VRM0 Temp
18:14:43.171,48.000000,CPU Temp
18:14:43.671,48.000000,CPU Temp
18:14:44.171,48.000000,CPU Temp
18:14:44.671,48.000000,CPU Temp
18:14:45.171,48.000000,CPU Temp
18:14:45.671,48.000000,CPU Temp
18:14:46.171,48.000000,CPU Temp
18:14:46.671,48.000000,CPU Temp
18:14:47.171,48.000000,CPU Temp
18:14:47.671,48.000000,CPU Temp
18:14:48.171,48.000000,CPU Temp
18:14:48.671,48.000000,CPU Temp
18:14:49.171,48.000000,CPU Temp
18:14:49.671,48.000000,CPU Temp
18:14:50.171,48.000000,CPU Temp
18:14:50.671,48.000000,CPU Temp
18:14:51.171,48.000000,CPU Temp
18:14:51.671,48.000000,CPU Temp
18:14:52.171,48.000000,CPU Temp
18:14:52.671,48.000000,CPU Temp
18:14:53.171,48.000000,CPU Temp
18:14:53.671,48.000000,CPU Temp
18:14:43.171,45.000000,CPU_VRM1 Temp
18:14:43.671,45.000000,CPU_VRM1 Temp
18:14:44.171,45.000000,CPU_VRM1 Temp
18:14:44.671,45.000000,CPU_VRM1 Temp
18:14:45.171,45.000000,CPU_VRM1 Temp
18:14:45.671,45.000000,CPU_VRM1 Temp
18:14:46.171,45.000000,CPU_VRM1 Temp
18:14:46.671,45.000000,CPU_VRM1 Temp
18:14:47.171,45.000000,CPU_VRM1 Temp
18:14:47.671,45.000000,CPU_VRM1 Temp
18:14:48.171,45.000000,CPU_VRM1 Temp
18:14:48.671,45.000000,CPU_VRM1 Temp
18:14:49.171,45.000000,CPU_VRM1 Temp
18:14:49.671,45.000000,CPU_VRM1 Temp
18:14:50.171,45.000000,CPU_VRM1 Temp
18:14:50.671,45.000000,CPU_VRM1 Temp
18:14:51.171,45.000000,CPU_VRM1 Temp
18:14:51.671,45.000000,CPU_VRM1 Temp
18:14:52.171,45.000000,CPU_VRM1 Temp
18:14:52.671,45.000000,CPU_VRM1 Temp
18:14:53.171,45.000000,CPU_VRM1 Temp
18:14:53.671,45.000000,CPU_VRM1 Temp
18:14:43.171,32.000000,SOC_VRM Temp
18:14:43.671,32.000000,SOC_VRM Temp
18:14:44.171,32.000000,SOC_VRM Temp
18:14:44.671,32.000000,SOC_VRM Temp
18:14:45.171,32.000000,SOC_VRM Temp
18:14:45.671,32.000000,SOC_VRM Temp
18:14:46.171,32.000000,SOC_VRM Temp
18:14:46.671,32.000000,SOC_VRM Temp
18:14:47.171,32.000000,SOC_VRM Temp
18:14:47.671,32.000000,SOC_VRM Temp
18:14:48.171,32.000000,SOC_VRM Temp
18:14:48.671,32.000000,SOC_VRM Temp
18:14:49.171,32.000000,SOC_VRM Temp
18:14:49.671,32.000000,SOC_VRM Temp
18:14:50.171,32.000000,SOC_VRM Temp
18:14:50.671,32.000000,SOC_VRM Temp
18:14:51.171,32.000000,SOC_VRM Temp
18:14:51.671,32.000000,SOC_VRM Temp
18:14:52.171,32.000000,SOC_VRM Temp
18:14:52.671,32.000000,SOC_VRM Temp
18:14:53.171,32.000000,SOC_VRM Temp
18:14:53.671,32.000000,SOC_VRM Temp
18:14:43.171,45.000000,VDDIO_VRM Temp
18:14:43.671,45.000000,VDDIO_VRM Temp
18:14:44.171,45.000000,VDDIO_VRM Temp
18:14:44.671,45.000000,VDDIO_VRM Temp
18:14:45.171,45.000000,VDDIO_VRM Temp
18:14:45.671,45.000000,VDDIO_VRM Temp
18:14:46.171,45.000000,VDDIO_VRM Temp
18:14:46.671,45.000000,VDDIO_VRM Temp
18:14:47.171,45.000000,VDDIO_VRM Temp
18:14:47.671,45.000000,VDDIO_VRM Temp
18:14:48.171,45.000000,VDDIO_VRM Temp
18:14:48.671,45.000000,VDDIO_VRM Temp
18:14:49.171,45.000000,VDDIO_VRM Temp
18:14:49.671,45.000000,VDDIO_VRM Temp
18:14:50.171,45.000000,VDDIO_VRM Temp
18:14:50.671,45.000000,VDDIO_VRM Temp
18:14:51.171,45.000000,VDDIO_VRM Temp
18:14:51.671,45.000000,VDDIO_VRM Temp
18:14:52.171,45.000000,VDDIO_VRM Temp
18:14:52.671,45.000000,VDDIO_VRM Temp
18:14:53.171,45.000000,VDDIO_VRM Temp
18:14:53.671,45.000000,VDDIO_VRM Temp
18:14:43.171,28.000000,DIMMA~C Temp
18:14:43.671,28.000000,DIMMA~C Temp
18:14:44.171,28.000000,DIMMA~C Temp
18:14:44.671,28.000000,DIMMA~C Temp
18:14:45.171,28.000000,DIMMA~C Temp
18:14:45.671,28.000000,DIMMA~C Temp
18:14:46.171,28.000000,DIMMA~C Temp
18:14:46.671,28.000000,DIMMA~C Temp
18:14:47.171,28.000000,DIMMA~C Temp
18:14:47.671,28.000000,DIMMA~C Temp
18:14:48.171,28.000000,DIMMA~C Temp
18:14:48.671,28.000000,DIMMA~C Temp
18:14:49.171,28.000000,DIMMA~C Temp
18:14:49.671,28.000000,DIMMA~C Temp
18:14:50.171,28.000000,DIMMA~C Temp
18:14:50.671,28.000000,DIMMA~C Temp
18:14:51.171,28.000000,DIMMA~C Temp
18:14:51.671,28.000000,DIMMA~C Temp
18:14:52.171,28.000000,DIMMA~C Temp
18:14:52.671,28.000000,DIMMA~C Temp
18:14:53.171,28.000000,DIMMA~C Temp
18:14:53.671,28.000000,DIMMA~C Temp
18:14:43.171,31.000000,DIMMD~F Temp
